data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7683165,231,ETH5925,5925,2/10/21,2021,1,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),,4,Afar Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Afar,Gabi-Zone 3,Awash town,Awash,8.9833,40.1667,2,Undisclosed Source,Local partner-Other,"On 10 February 2021, clashes erupted between Somali and Afar ethnic militias in Andido kebele, in Amibera woreda (Awash, Gebi zone, Afar). No fatalities were specified by the source.",0,1618490751,ETH
7792740,231,ETH6435,6435,2/10/21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Keyhe tekli,Uorieghe,13.7167,39,2,University of Ghent Tigray Conflict Atlas,Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Uorieghe (Central Tigray, Tigray).",0,1617652754,ETH
7792486,231,ETH6410,6410,2/10/21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Hawzen,Dongwar,13.9654,39.3762,2,University of Ghent Tigray Conflict Atlas,Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Dongwar (Eastern Tigray, Tigray).",0,1617652753,ETH
7792746,231,ETH6437,6437,2/10/21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,Wkro,14.1231,38.5948,2,University of Ghent Tigray Conflict Atlas,Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Wkro (Central Tigray, Tigray).",0,1617652754,ETH
7792749,231,ETH6436,6436,2/10/21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Southern Tigray,Chercher,Weyra Wuha,12.45,39.7667,2,University of Ghent Tigray Conflict Atlas,Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Weyra Wuha (Southern Tigray, Tigray).",0,1617652754,ETH
7793520,231,ETH5931,5931,2/10/21,2021,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,Undisclosed Source,Local partner-Other,"On 10 February 2021, protests that began on the previous day (coded separately) continued in Mekele city (Southern Tigray, Tigray). Demonstrations were called after a delegation of religious and political leaders arrived in the city following military operations, with residents denouncing the military operations and subsequent food shortages. [size=no report]",0,1618490757,ETH
7792500,231,ETH6412,6412,2/10/21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Hahayle,Feresmay,14.1833,39.1333,2,University of Ghent Tigray Conflict Atlas,Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Feresmay (Central Tigray, Tigray).",0,1617652753,ETH
7792504,231,ETH6413,6413,2/10/21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Military Forces of Eritrea (1993-),1,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,South Eastern Tigray,Samre,Finarwa,13.1005,39.0235,2,University of Ghent Tigray Conflict Atlas,Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Finarwa (South Eastern, Tigray).",0,1618490763,ETH
7792507,231,ETH6411,6411,2/10/21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Hawzen,Enda Mariam Sebela,13.9417,39.454,2,University of Ghent Tigray Conflict Atlas,Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Enda Mariam Sebela (Eastern Tigray, Tigray).",0,1617652754,ETH
7792519,231,ETH6414,6414,2/10/21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Abergele,Gera,13.4167,38.95,2,University of Ghent Tigray Conflict Atlas,Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Gera (Central Tigray, Tigray).",0,1618490772,ETH
7792779,231,ETH6431,6431,2/10/21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray Peoples Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Tanqua Melashe,Taget,13.55,38.9667,2,University of Ghent Tigray Conflict Atlas,Other,"Around 10 February 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Feb 10 and Feb 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Taget (Central Tigray, Tigray).",0,1617652754,ETH
